Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            682805300
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4950000	-14.394065	92	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	25.449840	25.449840	0.000000	0.000000	0.000000	25.449840	25.449840	25.449840	25.449840	0.000000	25.449840	0.000007	0.000000	0.999836	0.000157	
5000000	-14.466915	708	1	3	'0 Z 0 0 Z Z 0 0 0 0 0 0 	28.274705	0.000000	28.274705	28.274705	0.000000	0.000000	28.274705	28.274705	28.274705	28.274705	28.274705	28.274705	0.000000	0.000000	0.998342	0.001658	
5050000	-14.786621	282	1	4	'Z Z 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	24.587279	0.000000	0.000000	24.587279	24.587279	24.587279	24.587279	24.587279	24.587279	24.587279	0.000000	0.000000	0.997660	0.002340	
5100000	-14.644244	138	1	6	'Z 0 Z 0 0 Z 0 0 0 Z Z Z 	0.000000	31.156562	0.000000	31.156562	31.156562	0.000000	31.156562	31.156562	31.156562	0.000000	0.000000	0.000000	0.000006	0.000006	0.999988	0.000000	
5150000	-18.510723	985	1	3	'0 Z 0 0 Z 0 0 0 0 0 0 Z 	8.522943	0.000000	8.522943	8.522943	0.000000	8.522943	8.522943	8.522943	8.522943	8.522943	8.522943	0.000000	0.000000	0.000000	1.000000	0.000000	
5200000	-15.314418	485	1	3	'0 0 0 Z 0 0 0 0 0 Z 0 Z 	18.133351	18.133351	18.133351	0.000000	18.133351	18.133351	18.133351	18.133351	18.133351	0.000000	18.133351	0.000000	0.000021	0.000005	0.999974	0.000000	
5250000	-14.546290	478	1	3	'0 Z Z 0 Z 0 0 0 0 0 0 0 	45.270838	0.000000	0.000000	45.270838	0.000000	45.270838	45.270838	45.270838	45.270838	45.270838	45.270838	45.270838	0.000000	0.000000	0.997996	0.002004	
5300000	-14.267181	826	1	5	'0 0 Z 0 Z 0 0 0 0 Z Z Z 	34.259212	34.259212	0.000000	34.259212	0.000000	34.259212	34.259212	34.259212	34.259212	0.000000	0.000000	0.000000	0.000007	0.000000	0.999993	0.000000	
5350000	-14.891918	872	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	33.301411	33.301411	33.301411	33.301411	33.301411	33.301411	33.301411	33.301411	33.301411	0.000000	33.301411	33.301411	0.000069	0.000030	0.998033	0.001869	
5400000	-17.449365	660	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	9.634614	9.634614	9.634614	9.634614	9.634614	9.634614	9.634614	9.634614	0.000000	0.000000	0.000001	0.999999	0.000000	
5450000	-15.639116	711	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	20.072466	20.072466	0.000000	20.072466	20.072466	20.072466	20.072466	0.000000	20.072466	0.000000	0.000005	0.999663	0.000332	
5500000	-15.664078	41	1	4	'0 Z Z 0 Z Z 0 0 0 0 0 0 	19.039680	0.000000	0.000000	19.039680	0.000000	0.000000	19.039680	19.039680	19.039680	19.039680	19.039680	19.039680	0.000000	0.000000	0.997966	0.002034	
5550000	-13.992355	917	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	30.539482	0.000000	30.539482	30.539482	30.539482	30.539482	30.539482	30.539482	30.539482	30.539482	0.000000	0.000032	0.000045	0.999923	0.000000	
5600000	-19.302325	597	1	3	'0 0 0 Z 0 0 0 Z 0 Z 0 0 	32.037130	32.037130	32.037130	0.000000	32.037130	32.037130	32.037130	0.000000	32.037130	0.000000	32.037130	32.037130	0.000056	0.000022	0.998055	0.001868	
5650000	-13.394208	249	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	40.340264	0.000000	40.340264	0.000000	40.340264	40.340264	40.340264	40.340264	40.340264	40.340264	0.000000	0.000014	0.000000	0.999986	0.000000	
5700000	-13.339437	827	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	54.850871	54.850871	54.850871	54.850871	54.850871	54.850871	0.000000	0.000000	0.000000	1.000000	0.000000	
5750000	-15.399036	410	1	5	'Z Z Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	21.389376	0.000000	21.389376	21.389376	21.389376	21.389376	0.000000	21.389376	21.389376	0.000000	0.000000	0.999887	0.000113	
5800000	-14.096525	167	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	28.336200	0.000000	0.000000	28.336200	0.000000	28.336200	28.336200	28.336200	28.336200	0.000000	28.336200	0.000000	0.000000	0.000000	1.000000	0.000000	
5850000	-13.488870	750	1	5	'0 Z 0 0 Z 0 0 0 0 Z Z Z 	51.493779	0.000000	51.493779	51.493779	0.000000	51.493779	51.493779	51.493779	51.493779	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5900000	-13.360997	199	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	44.191859	44.191859	44.191859	44.191859	44.191859	44.191859	44.191859	44.191859	0.000000	0.000000	0.000000	0.000108	0.000040	0.999852	0.000000	
5950000	-15.111321	901	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	24.128647	24.128647	24.128647	24.128647	24.128647	24.128647	24.128647	0.000000	0.000000	0.000000	0.000000	0.000020	0.999980	0.000000	
6000000	-14.319864	279	1	4	'0 0 Z 0 Z 0 0 0 0 Z Z 0 	23.591145	23.591145	0.000000	23.591145	0.000000	23.591145	23.591145	23.591145	23.591145	0.000000	0.000000	23.591145	0.000007	0.000000	0.999124	0.000869	
6050000	-16.239444	641	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	10.683667	10.683667	10.683667	10.683667	10.683667	0.000000	10.683667	10.683667	10.683667	0.000000	0.000000	10.683667	0.000005	0.000002	0.999861	0.000132	
6100000	-15.108589	122	1	4	'0 0 Z Z 0 Z 0 0 0 0 Z 0 	21.904681	21.904681	0.000000	0.000000	21.904681	0.000000	21.904681	21.904681	21.904681	21.904681	0.000000	21.904681	0.000006	0.000006	0.999982	0.000006	
6150000	-16.728145	259	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	12.021188	0.000000	0.000000	0.000000	12.021188	12.021188	12.021188	12.021188	12.021188	12.021188	12.021188	12.021188	0.000000	0.000002	0.999768	0.000230	
6200000	-15.495644	563	1	2	'0 Z Z 0 0 0 0 0 0 0 0 0 	18.529304	0.000000	0.000000	18.529304	18.529304	18.529304	18.529304	18.529304	18.529304	18.529304	18.529304	18.529304	0.000000	0.000006	0.999691	0.000303	
6250000	-17.191596	814	1	1	'0 0 0 0 Z 0 0 0 0 0 0 0 	12.977664	12.977664	12.977664	12.977664	0.000000	12.977664	12.977664	12.977664	12.977664	12.977664	12.977664	12.977664	0.000035	0.000000	0.999518	0.000447	
6300000	-18.779696	759	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	7.008721	7.008721	7.008721	0.000000	7.008721	0.000000	7.008721	7.008721	7.008721	7.008721	7.008721	0.000000	0.000001	0.000000	0.999999	0.000000	
6350000	-13.743139	83	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	37.339353	37.339353	37.339353	37.339353	37.339353	37.339353	0.000000	0.000000	0.000000	1.000000	0.000000	
6400000	-17.393476	298	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	10.594122	0.000000	10.594122	10.594122	10.594122	10.594122	10.594122	10.594122	0.000000	10.594122	0.000000	0.000001	0.000001	0.999998	0.000000	
6450000	-16.882886	625	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	12.292021	12.292021	0.000000	12.292021	12.292021	12.292021	12.292021	12.292021	12.292021	0.000000	0.000000	12.292021	0.000001	0.000001	0.999916	0.000083	
6500000	-12.170580	768	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	73.775027	0.000000	73.775027	73.775027	73.775027	73.775027	73.775027	73.775027	73.775027	73.775027	73.775027	0.000669	0.000669	0.997993	0.000669	
6550000	-16.618033	589	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	13.609602	13.609602	13.609602	0.000000	13.609602	13.609602	13.609602	13.609602	13.609602	0.000000	0.000000	13.609602	0.000000	0.000000	0.999999	0.000001	
6600000	-15.199600	940	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	24.731184	0.000000	24.731184	0.000000	24.731184	0.000000	24.731184	24.731184	24.731184	24.731184	24.731184	24.731184	0.000000	0.000003	0.998518	0.001479	
6650000	-15.720285	139	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	17.753411	17.753411	17.753411	17.753411	17.753411	17.753411	0.000000	0.000000	0.000000	1.000000	0.000000	
6700000	-13.534316	826	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	46.686756	0.000000	0.000000	46.686756	46.686756	46.686756	46.686756	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
6750000	-15.884991	953	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	17.384304	17.384304	17.384304	17.384304	0.000000	17.384304	17.384304	17.384304	17.384304	0.000000	17.384304	0.000003	0.000001	0.999898	0.000098	
6800000	-16.902800	510	1	5	'Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	17.128813	17.128813	0.000000	0.000000	0.000000	17.128813	17.128813	17.128813	0.000000	17.128813	17.128813	0.000009	0.000000	0.999613	0.000378	
6850000	-12.408448	167	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	63.495531	63.495531	63.495531	63.495531	63.495531	63.495531	63.495531	0.000000	63.495531	0.000000	0.000222	0.993579	0.006199	
6900000	-13.252198	373	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	39.486358	0.000000	0.000000	39.486358	0.000000	39.486358	39.486358	39.486358	0.000000	0.000000	0.000000	0.000016	0.000015	0.999969	0.000000	
6950000	-14.588355	262	1	3	'Z 0 Z 0 Z 0 0 0 0 0 0 0 	0.000000	24.705973	0.000000	24.705973	0.000000	24.705973	24.705973	24.705973	24.705973	24.705973	24.705973	24.705973	0.000007	0.000000	0.997544	0.002450	
7000000	-14.583343	324	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	30.039900	0.000000	0.000000	30.039900	0.000000	30.039900	30.039900	30.039900	30.039900	0.000000	30.039900	0.000004	0.000004	0.999704	0.000288	
7050000	-16.680761	14	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	12.903805	12.903805	12.903805	12.903805	12.903805	12.903805	12.903805	12.903805	0.000000	12.903805	0.000000	0.000008	0.999408	0.000584	
7100000	-20.808887	99	1	6	'0 Z 0 Z Z Z 0 0 Z 0 0 Z 	18.348646	0.000000	18.348646	0.000000	0.000000	0.000000	18.348646	18.348646	0.000000	18.348646	18.348646	0.000000	0.000000	0.000000	1.000000	0.000000	
7150000	-14.529685	251	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	29.794563	0.000000	29.794563	29.794563	29.794563	0.000000	29.794563	29.794563	29.794563	29.794563	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
7200000	-13.749930	608	1	4	'Z Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	35.567816	35.567816	0.000000	35.567816	35.567816	35.567816	35.567816	35.567816	35.567816	0.000000	0.000000	0.000000	1.000000	0.000000	
7250000	-12.028145	172	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	72.485462	72.485462	72.485462	72.485462	0.000000	0.000000	72.485462	72.485462	72.485462	0.000000	0.000000	72.485462	0.000197	0.000000	0.998837	0.000966	
7300000	-22.808893	449	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	2.351679	0.000000	0.000000	0.000000	2.351679	2.351679	2.351679	2.351679	2.351679	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
7350000	-15.710579	101	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	22.327780	0.000000	22.327780	22.327780	22.327780	0.000000	22.327780	0.000000	0.000000	0.000008	0.999992	0.000000	
7400000	-14.298000	517	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	29.843358	29.843358	0.000000	29.843358	0.000000	29.843358	29.843358	29.843358	29.843358	29.843358	0.000000	0.000043	0.000010	0.999947	0.000000	
7450000	-13.608431	652	1	6	'Z 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	37.515041	0.000000	0.000000	37.515041	0.000000	37.515041	37.515041	37.515041	0.000000	37.515041	0.000000	0.000034	0.000034	0.999932	0.000000	
7500000	-12.355023	453	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	61.576445	0.000000	61.576445	61.576445	0.000000	61.576445	61.576445	61.576445	61.576445	61.576445	61.576445	61.576445	0.000000	0.000000	0.999643	0.000357	
7550000	-15.533932	963	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	20.983446	0.000000	0.000000	20.983446	20.983446	20.983446	0.000000	20.983446	20.983446	0.000000	0.000000	0.999307	0.000693	
7600000	-13.690128	816	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	36.464073	0.000000	0.000000	36.464073	36.464073	36.464073	36.464073	36.464073	36.464073	36.464073	0.000000	36.464073	0.000000	0.000026	0.999160	0.000814	
7650000	-14.404669	538	1	5	'Z Z Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	29.293035	0.000000	29.293035	29.293035	29.293035	29.293035	29.293035	29.293035	0.000000	0.000000	0.000000	1.000000	0.000000	
7700000	-15.754169	167	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	15.113721	0.000000	15.113721	0.000000	15.113721	15.113721	15.113721	15.113721	0.000000	15.113721	15.113721	0.000003	0.000000	0.998645	0.001352	
7750000	-13.384980	375	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	45.765120	45.765120	45.765120	0.000000	45.765120	0.000000	45.765120	45.765120	45.765120	0.000000	0.000000	0.000000	0.000218	0.000068	0.999713	0.000000	
7800000	-12.276631	41	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	80.182221	80.182221	0.000000	0.000000	80.182221	80.182221	80.182221	80.182221	0.000000	0.000000	0.000000	0.000550	0.000000	0.999450	0.000000	
7850000	-16.273067	995	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	15.996689	15.996689	0.000000	0.000000	0.000000	0.000000	15.996689	15.996689	15.996689	15.996689	15.996689	15.996689	0.000001	0.000000	0.999670	0.000329	
7900000	-15.712708	605	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	18.930731	0.000000	0.000000	0.000000	18.930731	18.930731	18.930731	18.930731	0.000000	0.000000	18.930731	0.000003	0.000000	0.999284	0.000713	
7950000	-19.441484	796	1	6	'Z Z Z 0 Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	5.030089	0.000000	0.000000	5.030089	5.030089	5.030089	5.030089	5.030089	0.000000	0.000000	0.000000	1.000000	0.000000	
8000000	-13.644250	139	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	41.310601	0.000000	0.000000	0.000000	41.310601	41.310601	41.310601	41.310601	0.000000	41.310601	41.310601	0.000089	0.000000	0.999824	0.000088	
8050000	-13.340752	408	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	54.700872	54.700872	54.700872	0.000000	54.700872	54.700872	54.700872	54.700872	54.700872	0.000000	0.000000	0.000000	0.000279	0.000072	0.999649	0.000000	
8100000	-14.888592	13	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	25.110068	25.110068	0.000000	25.110068	25.110068	25.110068	25.110068	25.110068	25.110068	0.000000	0.000000	0.000000	0.000003	0.000009	0.999987	0.000000	
8150000	-14.763605	356	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	25.400809	25.400809	25.400809	25.400809	25.400809	25.400809	25.400809	25.400809	0.000000	0.000000	0.000000	0.000051	0.000008	0.999941	0.000000	
8200000	-18.298429	482	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	5.782274	5.782274	0.000000	5.782274	0.000000	5.782274	5.782274	5.782274	5.782274	0.000000	5.782274	5.782274	0.000000	0.000000	0.999810	0.000190	
8250000	-14.729771	626	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	30.858386	30.858386	0.000000	30.858386	30.858386	30.858386	30.858386	30.858386	0.000000	0.000000	30.858386	0.000037	0.000023	0.998292	0.001648	
8300000	-17.524575	632	1	6	'Z Z 0 Z Z 0 0 0 0 0 Z Z 	0.000000	0.000000	9.597183	0.000000	0.000000	9.597183	9.597183	9.597183	9.597183	9.597183	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
8350000	-14.328747	280	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	25.424759	0.000000	0.000000	25.424759	25.424759	0.000000	25.424759	25.424759	25.424759	0.000000	25.424759	25.424759	0.000000	0.000005	0.999712	0.000283	
8400000	-13.972579	405	1	4	'Z Z 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	36.024151	0.000000	36.024151	36.024151	36.024151	36.024151	36.024151	36.024151	0.000000	36.024151	0.000000	0.000034	0.998610	0.001355	
8450000	-13.404282	979	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	38.672865	0.000000	0.000000	38.672865	38.672865	38.672865	38.672865	38.672865	38.672865	38.672865	38.672865	0.000000	0.000000	0.000032	0.999968	0.000000	
8500000	-14.061848	622	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	37.118709	37.118709	37.118709	0.000000	37.118709	37.118709	37.118709	37.118709	37.118709	37.118709	0.000000	37.118709	0.000010	0.000010	0.999964	0.000015	
8550000	-12.427868	22	1	2	'0 0 0 0 0 0 0 0 0 Z Z 0 	92.237800	92.237800	92.237800	92.237800	92.237800	92.237800	92.237800	92.237800	92.237800	0.000000	0.000000	92.237800	0.000060	0.000060	0.999815	0.000066	
8600000	-14.347496	868	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	37.779851	37.779851	37.779851	37.779851	37.779851	37.779851	37.779851	37.779851	37.779851	0.000000	37.779851	0.000064	0.000036	0.997807	0.002093	
8650000	-14.642864	475	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	36.906556	36.906556	36.906556	0.000000	0.000000	36.906556	36.906556	36.906556	36.906556	36.906556	36.906556	36.906556	0.000220	0.000000	0.989804	0.009975	
8700000	-14.429105	465	1	2	'0 Z 0 Z 0 0 0 0 0 0 0 0 	29.758040	0.000000	29.758040	0.000000	29.758040	29.758040	29.758040	29.758040	29.758040	29.758040	29.758040	29.758040	0.000000	0.000017	0.999191	0.000793	
8750000	-12.642294	944	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	44.607303	0.000000	44.607303	0.000000	44.607303	0.000000	44.607303	44.607303	44.607303	0.000000	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
8800000	-17.971553	890	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	7.384993	0.000000	0.000000	7.384993	7.384993	7.384993	7.384993	7.384993	7.384993	7.384993	0.000000	0.000001	0.000001	0.999999	0.000000	
8850000	-15.839833	834	1	5	'0 Z 0 Z Z Z 0 0 0 0 Z 0 	18.760077	0.000000	18.760077	0.000000	0.000000	0.000000	18.760077	18.760077	18.760077	18.760077	0.000000	18.760077	0.000000	0.000000	0.999615	0.000385	
8900000	-13.181403	983	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	49.865145	0.000000	49.865145	0.000000	0.000000	49.865145	49.865145	49.865145	49.865145	0.000000	0.000000	0.000014	0.000000	0.999986	0.000000	
8950000	-15.910837	796	1	5	'0 Z 0 0 Z Z 0 0 0 0 Z Z 	17.361024	0.000000	17.361024	17.361024	0.000000	0.000000	17.361024	17.361024	17.361024	17.361024	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
9000000	-13.826705	798	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	31.972017	31.972017	0.000000	0.000000	0.000000	31.972017	31.972017	31.972017	31.972017	31.972017	31.972017	31.972017	0.000017	0.000000	0.997499	0.002484	
9050000	-17.139964	839	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	12.345411	0.000000	0.000000	12.345411	0.000000	12.345411	12.345411	12.345411	0.000000	0.000000	12.345411	0.000001	0.000001	0.999232	0.000766	
9100000	-15.920881	336	1	3	'Z Z 0 0 0 Z 0 0 0 0 0 0 	0.000000	0.000000	16.545261	16.545261	16.545261	0.000000	16.545261	16.545261	16.545261	16.545261	16.545261	16.545261	0.000000	0.000004	0.999675	0.000320	
9150000	-15.597195	153	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	14.171362	0.000000	0.000000	14.171362	14.171362	14.171362	14.171362	14.171362	14.171362	14.171362	14.171362	0.000005	0.000009	0.999253	0.000733	
9200000	-17.295474	503	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	11.724970	11.724970	0.000000	11.724970	11.724970	11.724970	11.724970	11.724970	11.724970	11.724970	0.000000	0.000000	0.999891	0.000109	
9250000	-14.230982	541	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	35.688961	0.000000	35.688961	35.688961	35.688961	0.000000	35.688961	35.688961	35.688961	35.688961	35.688961	35.688961	0.000000	0.000001	0.999955	0.000045	
9300000	-13.267999	684	1	5	'Z 0 0 Z 0 0 0 0 0 Z Z Z 	0.000000	38.707801	38.707801	0.000000	38.707801	38.707801	38.707801	38.707801	38.707801	0.000000	0.000000	0.000000	0.000120	0.000028	0.999852	0.000000	
9350000	-14.086565	577	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	34.290836	34.290836	34.290836	0.000000	34.290836	34.290836	34.290836	0.000000	0.000000	0.000000	0.000000	0.000011	0.999989	0.000000	
9400000	-12.871675	505	1	1	'0 0 0 Z 0 0 0 0 0 0 0 0 	63.274915	63.274915	63.274915	0.000000	63.274915	63.274915	63.274915	63.274915	63.274915	63.274915	63.274915	63.274915	0.000261	0.000082	0.997281	0.002377	
9450000	-13.943564	569	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	34.958101	0.000000	0.000000	0.000000	0.000000	0.000000	34.958101	34.958101	34.958101	0.000000	34.958101	34.958101	0.000000	0.000000	0.999817	0.000183	
9500000	-15.163591	499	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	25.706853	25.706853	25.706853	0.000000	0.000000	25.706853	25.706853	25.706853	25.706853	25.706853	25.706853	0.000002	0.000000	0.999995	0.000002	
9550000	-15.774693	738	1	6	'0 Z 0 Z Z Z 0 0 0 Z 0 Z 	21.157832	0.000000	21.157832	0.000000	0.000000	0.000000	21.157832	21.157832	21.157832	0.000000	21.157832	0.000000	0.000000	0.000000	1.000000	0.000000	
9600000	-13.935156	10	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	39.455010	39.455010	39.455010	39.455010	39.455010	39.455010	39.455010	0.000000	0.000000	0.000000	0.000000	0.000057	0.999943	0.000000	
9650000	-15.047775	841	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	20.233128	20.233128	20.233128	0.000000	0.000000	20.233128	20.233128	20.233128	20.233128	0.000000	20.233128	0.000025	0.000000	0.999047	0.000927	
9700000	-15.492438	98	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	17.496195	17.496195	0.000000	17.496195	17.496195	0.000000	17.496195	17.496195	17.496195	17.496195	0.000000	17.496195	0.000139	0.000004	0.999676	0.000181	
9750000	-14.576337	866	1	4	'0 Z 0 Z 0 Z 0 0 0 0 0 Z 	33.262184	0.000000	33.262184	0.000000	33.262184	0.000000	33.262184	33.262184	33.262184	33.262184	33.262184	0.000000	0.000000	0.000000	1.000000	0.000000	
9800000	-14.260321	519	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	33.138788	0.000000	33.138788	33.138788	33.138788	33.138788	33.138788	33.138788	33.138788	33.138788	0.000000	0.000006	0.000011	0.999983	0.000000	
9850000	-15.007315	904	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	32.195300	0.000000	32.195300	0.000000	32.195300	0.000000	32.195300	32.195300	32.195300	32.195300	32.195300	32.195300	0.000000	0.000005	0.999984	0.000012	
9900000	-14.345871	978	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	50.019717	0.000000	50.019717	0.000000	50.019717	50.019717	50.019717	50.019717	50.019717	50.019717	0.000000	0.000029	0.000000	0.999971	0.000000	
9950000	-15.823190	992	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	22.520527	0.000000	0.000000	0.000000	0.000000	22.520527	22.520527	22.520527	22.520527	0.000000	22.520527	22.520527	0.000000	0.000000	0.998993	0.001007	
10000000	-12.553256	90	1	6	'0 Z 0 Z Z Z 0 0 0 Z 0 Z 	56.889735	0.000000	56.889735	0.000000	0.000000	0.000000	56.889735	56.889735	56.889735	0.000000	56.889735	0.000000	0.000000	0.000000	1.000000	0.000000	
10050000	-13.731114	193	2	6	'Z Z 0 Z Z 0 1 1 1 Z 0 Z 	0.000000	0.000000	4.891237	0.000000	0.000000	4.891237	44.104956	44.104956	44.104956	0.000000	4.891237	0.000000	0.000000	0.000000	1.000000	0.000000	
10100000	-14.526321	342	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	31.567510	31.567510	0.000000	0.000000	31.567510	31.567510	31.567510	31.567510	31.567510	31.567510	0.000000	0.000018	0.000000	0.999982	0.000000	
10150000	-15.147618	145	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	19.835681	19.835681	19.835681	19.835681	0.000000	19.835681	19.835681	19.835681	19.835681	0.000000	19.835681	0.000029	0.000004	0.998457	0.001510	
